date,store_nbr,sales_total,transactions
2016-12-30,48,40960.316,4810.0
2016-12-30,49,45871.824,4290.0
2016-12-30,50,33029.535,3826.0
2016-12-30,51,37800.145,2860.0
2016-12-30,52,0.0,
2016-12-30,53,23162.203,2097.0
2016-12-30,54,12068.756,1119.0
2016-12-31,1,10741.06,1526.0
2016-12-31,2,20853.17,2941.0
2016-12-31,3,42319.0,4608.0
2016-12-31,4,20039.66,2611.0
2016-12-31,5,16276.829,2237.0
2016-12-31,6,26110.232,3067.0
2016-12-31,7,18522.154,2124.0
2016-12-31,8,24709.059,3400.0
2016-12-31,9,23480.191,2998.0
2016-12-31,10,9159.073,1557.0
2016-12-31,11,25261.32,3384.0
2016-12-31,12,8978.59,1564.0
2016-12-31,13,8673.375,1313.0
2016-12-31,14,11447.573,1882.0
2016-12-31,15,8636.111,1624.0
2016-12-31,16,9110.982,1365.0
2016-12-31,17,17498.373,2327.0
2016-12-31,18,8645.9,1115.0
2016-12-31,19,15502.386,2105.0
2016-12-31,20,18328.045,2556.0
2016-12-31,21,18131.506,2341.0
2016-12-31,22,8147.892,1106.0
2016-12-31,23,11901.409,1563.0
2016-12-31,24,21606.941,2709.0
2016-12-31,25,33025.688,3401.0
2016-12-31,26,13650.429,1478.0
2016-12-31,27,22953.723,2370.0
2016-12-31,28,23415.44,2335.0
2016-12-31,29,19945.438,2042.0
2016-12-31,30,9211.635,1121.0
2016-12-31,31,29792.11,3398.0
2016-12-31,32,10167.915,1417.0
2016-12-31,33,20484.432,2232.0
2016-12-31,34,16447.867,3068.0
2016-12-31,35,12324.642,1472.0
2016-12-31,36,22355.15,2369.0
2016-12-31,37,15109.554,1775.0
2016-12-31,38,15913.128,2283.0
2016-12-31,39,19623.8,2218.0
2016-12-31,40,20433.139,1942.0
2016-12-31,41,17984.566,1910.0
2016-12-31,42,17095.697,1826.0
2016-12-31,43,25254.965,2850.0
2016-12-31,44,51241.684,5598.0
2016-12-31,45,42635.78,4701.0
2016-12-31,46,38839.38,5304.0
2016-12-31,47,40816.07,5259.0
2016-12-31,48,34280.69,4630.0
2016-12-31,49,38192.33,4051.0
2016-12-31,50,24114.082,3388.0
2016-12-31,51,29566.596,2742.0
2016-12-31,52,0.0,
2016-12-31,53,25907.203,2718.0
2016-12-31,54,14148.846,1647.0
2017-01-01,1,0.0,
2017-01-01,2,0.0,
2017-01-01,3,0.0,
2017-01-01,4,0.0,
2017-01-01,5,0.0,
2017-01-01,6,0.0,
2017-01-01,7,0.0,
2017-01-01,8,0.0,
2017-01-01,9,0.0,
2017-01-01,10,0.0,
2017-01-01,11,0.0,
2017-01-01,12,0.0,
2017-01-01,13,0.0,
2017-01-01,14,0.0,
2017-01-01,15,0.0,
2017-01-01,16,0.0,
2017-01-01,17,0.0,
2017-01-01,18,0.0,
2017-01-01,19,0.0,
2017-01-01,20,0.0,
2017-01-01,21,0.0,
2017-01-01,22,0.0,
2017-01-01,23,0.0,
2017-01-01,24,0.0,
2017-01-01,25,12082.501,1642.0
2017-01-01,26,0.0,
2017-01-01,27,0.0,
2017-01-01,28,0.0,
2017-01-01,29,0.0,
2017-01-01,30,0.0,
2017-01-01,31,0.0,
2017-01-01,32,0.0,
2017-01-01,33,0.0,
2017-01-01,34,0.0,
2017-01-01,35,0.0,
2017-01-01,36,0.0,
2017-01-01,37,0.0,
2017-01-01,38,0.0,
2017-01-01,39,0.0,
2017-01-01,40,0.0,
2017-01-01,41,0.0,
2017-01-01,42,0.0,
2017-01-01,43,0.0,
2017-01-01,44,0.0,
2017-01-01,45,0.0,
2017-01-01,46,0.0,
2017-01-01,47,0.0,
2017-01-01,48,0.0,
2017-01-01,49,0.0,
2017-01-01,50,0.0,
2017-01-01,51,0.0,
2017-01-01,52,0.0,
2017-01-01,53,0.0,
2017-01-01,54,0.0,
2017-01-02,1,5624.026,516.0
2017-01-02,2,23867.084,2083.0
2017-01-02,3,62625.625,3918.0
2017-01-02,4,23386.334,1682.0
2017-01-02,5,13024.176,1293.0
2017-01-02,6,33420.297,2268.0
2017-01-02,7,27170.102,1681.0
2017-01-02,8,36087.695,2995.0
2017-01-02,9,38880.53,2646.0
2017-01-02,10,10540.672,1039.0
2017-01-02,11,34740.41,3094.0
2017-01-02,12,11517.659,1314.0
2017-01-02,13,10846.262,1120.0
2017-01-02,14,11286.673,1402.0
2017-01-02,15,10599.047,1336.0
2017-01-02,16,9559.153,864.0
2017-01-02,17,28026.043,2170.0
2017-01-02,18,20716.68,1364.0
2017-01-02,19,14740.575,1400.0
2017-01-02,20,35136.6,2316.0
2017-01-02,21,26339.1,1804.0
2017-01-02,22,10861.358,941.0
2017-01-02,23,11962.054,1003.0
2017-01-02,24,18396.404,1808.0
2017-01-02,25,12856.309,1519.0
2017-01-02,26,7343.727,600.0
2017-01-02,27,24004.21,2040.0
2017-01-02,28,24830.01,1573.0
2017-01-02,29,18550.197,1314.0
2017-01-02,30,5452.266,595.0
2017-01-02,31,22469.195,1834.0
2017-01-02,32,4674.533,627.0
2017-01-02,33,13505.98,984.0
2017-01-02,34,17098.082,2497.0
2017-01-02,35,9434.542,862.0
2017-01-02,36,18028.87,1315.0
2017-01-02,37,19365.27,1437.0
2017-01-02,38,24049.41,2250.0
2017-01-02,39,25960.656,1788.0
2017-01-02,40,18974.227,1312.0
2017-01-02,41,18209.809,1420.0
2017-01-02,42,23339.047,1503.0
2017-01-02,43,22039.875,1928.0
2017-01-02,44,83303.56,5701.0
2017-01-02,45,85354.27,5218.0
2017-01-02,46,72375.15,5537.0
2017-01-02,47,74065.63,5156.0
2017-01-02,48,62877.965,4836.0
2017-01-02,49,63407.34,4014.0
2017-01-02,50,43368.656,3835.0
2017-01-02,51,27594.1,1606.0
2017-01-02,52,0.0,
2017-01-02,53,17306.611,1345.0
2017-01-02,54,13112.304,1015.0
2017-01-03,1,14932.341,1946.0
2017-01-03,2,18242.9,1922.0
2017-01-03,3,48968.94,3406.0
2017-01-03,4,18079.422,1560.0
2017-01-03,5,12096.441,1410.0
2017-01-03,6,24664.803,1939.0
2017-01-03,7,28773.129,1894.0
2017-01-03,8,26262.03,3026.0
2017-01-03,9,29011.273,2443.0
2017-01-03,10,9617.972,1106.0
2017-01-03,11,26941.123,2656.0
2017-01-03,12,10266.673,1270.0
2017-01-03,13,9105.29,939.0
2017-01-03,14,11285.576,1533.0
2017-01-03,15,10784.568,1479.0
2017-01-03,16,8244.289,811.0
2017-01-03,17,26587.824,1760.0
2017-01-03,18,16949.303,1489.0
2017-01-03,19,12021.391,1326.0
2017-01-03,20,20114.264,1735.0
2017-01-03,21,18246.098,1320.0
2017-01-03,22,10133.983,951.0
2017-01-03,23,11962.043,1114.0
2017-01-03,24,19619.736,2244.0
2017-01-03,25,10151.416,1006.0
2017-01-03,26,6834.284,620.0
2017-01-03,27,18888.045,1673.0
2017-01-03,28,19588.746,1409.0
2017-01-03,29,16743.812,1353.0
2017-01-03,30,7791.992,806.0
2017-01-03,31,17643.277,1587.0
2017-01-03,32,4909.217,591.0
2017-01-03,33,13749.359,1111.0
2017-01-03,34,15641.612,2672.0
2017-01-03,35,7555.038,844.0
2017-01-03,36,18946.025,1348.0
2017-01-03,37,19573.672,1657.0
2017-01-03,38,15518.435,1734.0
2017-01-03,39,25061.258,1638.0
2017-01-03,40,21078.559,1725.0
2017-01-03,41,14624.441,1236.0
2017-01-03,42,18683.941,1264.0
2017-01-03,43,23245.543,1800.0
2017-01-03,44,56728.484,4639.0
2017-01-03,45,56589.773,4129.0
2017-01-03,46,36651.39,3720.0
2017-01-03,47,50223.832,4346.0
2017-01-03,48,33423.105,3110.0
2017-01-03,49,50321.156,3286.0
2017-01-03,50,26479.121,2725.0
2017-01-03,51,29489.021,1762.0
2017-01-03,52,0.0,
2017-01-03,53,13771.746,1157.0
2017-01-03,54,11559.368,958.0
2017-01-04,1,16356.818,1905.0
2017-01-04,2,18941.469,2007.0
2017-01-04,3,48243.973,3382.0
2017-01-04,4,17405.387,1551.0
2017-01-04,5,12533.03,1379.0
2017-01-04,6,23453.037,1840.0
2017-01-04,7,31922.193,1951.0
2017-01-04,8,30255.766,3034.0
2017-01-04,9,21194.234,2142.0
2017-01-04,10,6367.875,834.0
2017-01-04,11,24460.293,2505.0
2017-01-04,12,8975.185,1254.0
2017-01-04,13,7642.862,908.0
2017-01-04,14,8254.927,1352.0
2017-01-04,15,10005.204,1454.0
2017-01-04,16,6821.004,722.0
2017-01-04,17,14444.261,1381.0
2017-01-04,18,12138.96,1304.0
2017-01-04,19,9595.004,1226.0
2017-01-04,20,15153.356,1401.0
2017-01-04,21,13366.359,1103.0
2017-01-04,22,8536.269,788.0
2017-01-04,23,10638.109,1110.0
2017-01-04,24,22821.389,2299.0
2017-01-04,25,10568.078,1036.0
2017-01-04,26,6648.154,616.0
2017-01-04,27,19235.848,1644.0
2017-01-04,28,13346.638,1190.0
2017-01-04,29,13379.865,1180.0
2017-01-04,30,5085.775,704.0
2017-01-04,31,11781.248,1380.0
2017-01-04,32,3218.354,516.0
2017-01-04,33,10398.824,926.0
2017-01-04,34,11492.887,2128.0
2017-01-04,35,5140.75,702.0
2017-01-04,36,13547.014,1127.0
2017-01-04,37,21776.441,1776.0
2017-01-04,38,17074.531,1663.0
2017-01-04,39,18146.719,1471.0
2017-01-04,40,19360.033,1589.0
2017-01-04,41,14955.826,1270.0
2017-01-04,42,17970.395,1290.0
2017-01-04,43,16016.36,1545.0
2017-01-04,44,56626.504,4569.0
2017-01-04,45,49723.004,4016.0
2017-01-04,46,33098.043,3586.0
2017-01-04,47,47774.37,4178.0
2017-01-04,48,27152.926,2905.0
2017-01-04,49,48343.402,3193.0
2017-01-04,50,23672.506,2620.0
2017-01-04,51,33134.51,1880.0
2017-01-04,52,0.0,
2017-01-04,53,13442.103,1177.0
2017-01-04,54,8455.38,818.0
2017-01-05,1,12789.186,1807.0
2017-01-05,2,14372.65,1741.0
2017-01-05,3,36147.977,3109.0
2017-01-05,4,13270.617,1439.0
2017-01-05,5,9360.266,1300.0
2017-01-05,6,15548.571,1533.0
2017-01-05,7,21061.584,1693.0
2017-01-05,8,22199.846,2685.0
2017-01-05,9,18888.748,2157.0
2017-01-05,10,6192.647,842.0
2017-01-05,11,19363.969,2280.0
2017-01-05,12,8256.123,1146.0
2017-01-05,13,6155.555,774.0
2017-01-05,14,8036.801,1368.0
2017-01-05,15,8229.047,1417.0
2017-01-05,16,5815.708,703.0
2017-01-05,17,16044.039,1539.0
2017-01-05,18,10737.233,1278.0
2017-01-05,19,7987.399,1054.0
2017-01-05,20,14508.636,1525.0
2017-01-05,21,11686.9375,1018.0
2017-01-05,22,6886.507,754.0
2017-01-05,23,8917.111,1002.0
2017-01-05,24,17797.15,2411.0
2017-01-05,25,7351.635,855.0
2017-01-05,26,4283.714,528.0
2017-01-05,27,14748.475,1656.0
2017-01-05,28,12687.706,1229.0
2017-01-05,29,11091.947,1180.0
2017-01-05,30,5483.714,790.0
2017-01-05,31,13544.518,1517.0
2017-01-05,32,5115.681,582.0
2017-01-05,33,8882.242,913.0
2017-01-05,34,9819.546,2042.0
2017-01-05,35,5106.454,751.0
2017-01-05,36,11289.163,1157.0
2017-01-05,37,13155.033,1358.0
2017-01-05,38,10425.993,1366.0
2017-01-05,39,13499.88,1269.0
2017-01-05,40,13502.397,1451.0
2017-01-05,41,10318.057,1068.0
2017-01-05,42,11925.051,1028.0
2017-01-05,43,14851.553,1528.0
2017-01-05,44,41374.23,4105.0
2017-01-05,45,39454.688,3575.0
2017-01-05,46,26519.957,3259.0
2017-01-05,47,35960.875,3856.0
2017-01-05,48,24248.152,2707.0
2017-01-05,49,33285.637,2834.0
2017-01-05,50,19211.662,2335.0
2017-01-05,51,22408.041,1621.0
2017-01-05,52,0.0,
2017-01-05,53,10646.761,1018.0
2017-01-05,54,7173.889,777.0
2017-01-06,1,13364.828,1856.0
2017-01-06,2,18462.953,2092.0
2017-01-06,3,43660.117,3455.0
2017-01-06,4,15449.732,1530.0
2017-01-06,5,12093.978,1437.0
2017-01-06,6,19563.77,1836.0
2017-01-06,7,22783.531,2076.0
2017-01-06,8,24589.39,2936.0
2017-01-06,9,16755.184,1855.0
2017-01-06,10,5703.618,780.0
2017-01-06,11,18614.65,2229.0
2017-01-06,12,6551.826,1095.0
2017-01-06,13,6358.45,777.0
2017-01-06,14,6588.171,1122.0
2017-01-06,15,7233.708,1328.0
2017-01-06,16,4772.511,636.0
2017-01-06,17,11460.925,1363.0
2017-01-06,18,8539.8545,1184.0
2017-01-06,19,7458.26,1007.0
2017-01-06,20,11820.907,1338.0
2017-01-06,21,9328.328,958.0
2017-01-06,22,5752.7607,743.0
2017-01-06,23,9094.947,1139.0
2017-01-06,24,19478.756,2499.0
2017-01-06,25,9722.868,1045.0
2017-01-06,26,10653.989,591.0
2017-01-06,27,13886.775,1618.0
2017-01-06,28,10228.5625,1115.0
2017-01-06,29,10008.446,1143.0
2017-01-06,30,4839.81,759.0
2017-01-06,31,10584.822,1390.0
2017-01-06,32,4016.4531,593.0
2017-01-06,33,8578.704,839.0
2017-01-06,34,10800.727,2329.0
2017-01-06,35,5307.28,660.0
2017-01-06,36,10858.545,1142.0
2017-01-06,37,15275.322,1567.0
2017-01-06,38,14396.402,1658.0
2017-01-06,39,14719.774,1274.0
2017-01-06,40,13659.352,1436.0
2017-01-06,41,10719.771,1106.0
2017-01-06,42,12981.141,1172.0
2017-01-06,43,12008.624,1388.0
2017-01-06,44,51259.906,4881.0
2017-01-06,45,48979.246,4348.0
2017-01-06,46,32147.223,3606.0
2017-01-06,47,41536.516,4197.0
2017-01-06,48,27989.758,3058.0
2017-01-06,49,42360.137,3361.0
2017-01-06,50,20952.814,2634.0
2017-01-06,51,27559.936,1884.0
2017-01-06,52,0.0,
2017-01-06,53,11661.229,1147.0
2017-01-06,54,6424.954,751.0
2017-01-07,1,11773.943,1303.0
2017-01-07,2,19167.57,2154.0
2017-01-07,3,53351.113,3813.0
2017-01-07,4,18074.15,1733.0
2017-01-07,5,11960.514,1359.0
2017-01-07,6,27057.29,2218.0
2017-01-07,7,22475.64,1868.0
2017-01-07,8,32135.002,2983.0
2017-01-07,9,27320.547,2549.0
2017-01-07,10,8660.382,1027.0
2017-01-07,11,26137.95,2647.0
2017-01-07,12,8856.871,1265.0
2017-01-07,13,9054.369,1127.0
2017-01-07,14,11198.871,1602.0
2017-01-07,15,9934.524,1365.0
2017-01-07,16,6509.896,747.0
2017-01-07,17,16993.635,1736.0
2017-01-07,18,15778.803,1355.0
2017-01-07,19,13479.617,1560.0
2017-01-07,20,21085.652,1782.0
2017-01-07,21,16365.801,1335.0
2017-01-07,22,7321.675,780.0
2017-01-07,23,9513.5,1059.0
2017-01-07,24,19448.719,2163.0
2017-01-07,25,11052.964,1331.0
2017-01-07,26,4919.504,535.0
2017-01-07,27,18662.703,1957.0
2017-01-07,28,17651.656,1433.0
2017-01-07,29,14245.852,1283.0
2017-01-07,30,5795.718,713.0
2017-01-07,31,16709.799,1533.0
2017-01-07,32,3779.382,606.0
2017-01-07,33,10999.634,960.0
2017-01-07,34,12744.777,2272.0
2017-01-07,35,6532.315,783.0
2017-01-07,36,12247.432,1191.0
2017-01-07,37,18553.025,1642.0
2017-01-07,38,19173.057,2108.0
2017-01-07,39,24901.027,1914.0
2017-01-07,40,17364.883,1416.0
2017-01-07,41,15212.434,1308.0
2017-01-07,42,19343.443,1539.0
2017-01-07,43,14444.522,1552.0
2017-01-07,44,71558.66,5608.0
2017-01-07,45,64630.465,4783.0
2017-01-07,46,51136.496,4864.0
2017-01-07,47,56914.45,4905.0
2017-01-07,48,45259.156,4090.0
2017-01-07,49,46320.06,3725.0
2017-01-07,50,30704.285,3416.0
2017-01-07,51,25890.822,1742.0
2017-01-07,52,0.0,
2017-01-07,53,14283.513,1335.0
2017-01-07,54,9118.231,880.0
2017-01-08,1,6144.007,558.0
2017-01-08,2,22485.223,1958.0
2017-01-08,3,55239.695,3613.0
2017-01-08,4,22429.152,1658.0
2017-01-08,5,12043.083,1062.0
2017-01-08,6,30195.271,2146.0
2017-01-08,7,21294.44,1543.0
2017-01-08,8,32067.654,2706.0
2017-01-08,9,30241.379,2187.0
2017-01-08,10,9253.715,936.0
2017-01-08,11,27589.66,2627.0
2017-01-08,12,9071.769,1235.0
2017-01-08,13,6869.217,842.0
2017-01-08,14,7809.269,1028.0
2017-01-08,15,8543.126,1071.0
2017-01-08,16,7097.0723,678.0
2017-01-08,17,21768.188,1816.0
2017-01-08,18,16039.628,1341.0
2017-01-08,19,9983.823,1066.0
2017-01-08,20,29529.916,2131.0
2017-01-08,21,17878.055,1292.0
2017-01-08,22,8250.718,850.0
2017-01-08,23,10604.377,955.0
2017-01-08,24,18067.299,1743.0
2017-01-08,25,8295.36,917.0
2017-01-08,26,7371.849,593.0
2017-01-08,27,23905.521,1987.0
2017-01-08,28,22211.453,1621.0
2017-01-08,29,17981.574,1376.0
2017-01-08,30,5445.407,604.0
2017-01-08,31,18047.24,1572.0
2017-01-08,32,4607.315,615.0
2017-01-08,33,16573.168,1057.0
2017-01-08,34,11884.755,2136.0
2017-01-08,35,6156.0938,743.0
2017-01-08,36,14101.011,1235.0
2017-01-08,37,14893.725,1226.0
2017-01-08,38,19093.53,2001.0
2017-01-08,39,22759.256,1648.0
2017-01-08,40,16740.322,1230.0
2017-01-08,41,17768.48,1355.0
2017-01-08,42,19847.535,1401.0
2017-01-08,43,16341.951,1483.0
2017-01-08,44,74005.67,5305.0
2017-01-08,45,69874.07,4691.0
2017-01-08,46,59530.746,4834.0
2017-01-08,47,66690.695,4983.0
2017-01-08,48,50274.855,4174.0
2017-01-08,49,54524.117,3578.0
2017-01-08,50,31506.363,3167.0
2017-01-08,51,31512.012,1856.0
2017-01-08,52,0.0,
2017-01-08,53,18337.432,1428.0
2017-01-08,54,11766.498,926.0
2017-01-09,1,14312.391,1798.0
2017-01-09,2,16349.076,1805.0
2017-01-09,3,36703.023,2977.0
2017-01-09,4,13518.187,1394.0
2017-01-09,5,10325.143,1250.0
2017-01-09,6,17970.143,1771.0
2017-01-09,7,25937.807,1958.0
2017-01-09,8,21899.383,2677.0
2017-01-09,9,17902.8,2073.0
2017-01-09,10,6243.712,879.0
2017-01-09,11,18168.408,2132.0
2017-01-09,12,8422.629,1154.0
2017-01-09,13,6626.13,797.0
2017-01-09,14,8218.719,1279.0
2017-01-09,15,9777.866,1439.0
2017-01-09,16,6959.201,737.0
2017-01-09,17,14670.355,1485.0
2017-01-09,18,10649.668,1212.0
2017-01-09,19,8398.525,1047.0
2017-01-09,20,12905.521,1374.0
2017-01-09,21,12698.88,1072.0
2017-01-09,22,6496.6333,781.0
2017-01-09,23,8840.699,943.0
2017-01-09,24,17219.84,2087.0
2017-01-09,25,6932.3623,741.0
2017-01-09,26,3657.2769,445.0
2017-01-09,27,12857.666,1351.0
2017-01-09,28,9679.002,926.0
2017-01-09,29,9726.247,1009.0
2017-01-09,30,4331.058,618.0
2017-01-09,31,11212.494,1269.0
2017-01-09,32,3635.809,549.0
2017-01-09,33,8994.22,876.0
2017-01-09,34,9696.646,2009.0
2017-01-09,35,4556.679,620.0
2017-01-09,36,10951.124,1054.0
2017-01-09,37,14807.32,1400.0
2017-01-09,38,10780.664,1240.0
2017-01-09,39,17021.998,1302.0
2017-01-09,40,14986.163,1473.0
2017-01-09,41,10805.204,1017.0
2017-01-09,42,12536.624,1018.0
2017-01-09,43,13680.334,1453.0
2017-01-09,44,41606.73,4115.0
2017-01-09,45,40103.535,3497.0
2017-01-09,46,29024.734,3281.0
2017-01-09,47,38471.32,3728.0
2017-01-09,48,23348.297,2695.0
2017-01-09,49,39912.234,2835.0
2017-01-09,50,20371.63,2286.0
2017-01-09,51,19409.16,1430.0
2017-01-09,52,0.0,
2017-01-09,53,9878.077,940.0
2017-01-09,54,9535.548,813.0
2017-01-10,1,12060.286,1732.0
2017-01-10,2,12826.032,1765.0
2017-01-10,3,32992.508,2767.0
2017-01-10,4,11972.985,1179.0
2017-01-10,5,9032.016,1240.0
2017-01-10,6,15948.921,1555.0
2017-01-10,7,21356.1,1847.0
2017-01-10,8,19313.9,2473.0
2017-01-10,9,17956.637,1921.0
2017-01-10,10,5968.259,881.0
2017-01-10,11,20344.713,2303.0
2017-01-10,12,7147.849,1131.0
2017-01-10,13,7048.222,852.0
2017-01-10,14,8031.965,1298.0
2017-01-10,15,8570.964,1381.0
2017-01-10,16,6664.855,667.0
2017-01-10,17,13344.889,1414.0
2017-01-10,18,11934.815,1256.0
2017-01-10,19,7421.547,1068.0
2017-01-10,20,12030.862,1361.0
2017-01-10,21,12409.188,1007.0
2017-01-10,22,5230.629,648.0
2017-01-10,23,8475.799,936.0
2017-01-10,24,16343.696,2139.0
2017-01-10,25,6364.5117,702.0
2017-01-10,26,3648.968,503.0
2017-01-10,27,14134.681,1513.0
2017-01-10,28,15472.891,1270.0
2017-01-10,29,13010.784,1238.0
2017-01-10,30,6338.6123,747.0
2017-01-10,31,12126.139,1380.0
2017-01-10,32,3248.644,506.0
2017-01-10,33,16923.79,940.0
2017-01-10,34,10741.738,2063.0
2017-01-10,35,4912.317,613.0
2017-01-10,36,13306.696,1167.0
2017-01-10,37,13368.434,1408.0
2017-01-10,38,10306.703,1169.0
2017-01-10,39,15697.396,1332.0
2017-01-10,40,13885.148,1420.0
2017-01-10,41,9301.732,875.0
2017-01-10,42,10759.332,988.0
2017-01-10,43,13718.528,1406.0
2017-01-10,44,38348.6,3899.0
2017-01-10,45,31555.568,3218.0
2017-01-10,46,22368.13,2816.0
2017-01-10,47,32393.65,3406.0
2017-01-10,48,19332.506,2354.0
2017-01-10,49,31591.02,2710.0
2017-01-10,50,18020.094,2216.0
2017-01-10,51,20620.82,1489.0
2017-01-10,52,0.0,
2017-01-10,53,9061.921,972.0
2017-01-10,54,7648.5723,791.0
2017-01-11,1,14150.699,1868.0
2017-01-11,2,15567.245,1794.0
2017-01-11,3,37780.555,3009.0
2017-01-11,4,14791.254,1407.0
2017-01-11,5,10771.502,1266.0
2017-01-11,6,18727.535,1658.0
2017-01-11,7,24117.832,1829.0
2017-01-11,8,24399.545,2776.0
2017-01-11,9,13883.985,1810.0
2017-01-11,10,4994.553,726.0
2017-01-11,11,15666.997,1904.0
2017-01-11,12,7350.216,1180.0
2017-01-11,13,5133.556,718.0
2017-01-11,14,7170.879,1281.0
2017-01-11,15,7226.881,1222.0
2017-01-11,16,5094.998,658.0
2017-01-11,17,11070.235,1231.0
2017-01-11,18,8142.17,1110.0
2017-01-11,19,6932.412,987.0
2017-01-11,20,9230.973,1159.0
2017-01-11,21,9363.527,1005.0
2017-01-11,22,6208.023,800.0
2017-01-11,23,7901.1567,955.0
2017-01-11,24,21029.443,2215.0
2017-01-11,25,8383.105,851.0
2017-01-11,26,3870.786,520.0
2017-01-11,27,16363.335,1654.0
2017-01-11,28,9807.053,1043.0
2017-01-11,29,10783.051,1079.0
2017-01-11,30,5251.767,745.0
2017-01-11,31,9838.185,1229.0
2017-01-11,32,3345.841,552.0
2017-01-11,33,7916.957,854.0
2017-01-11,34,9554.584,1969.0
2017-01-11,35,4039.362,585.0
2017-01-11,36,9088.413,989.0
2017-01-11,37,16571.23,1597.0
2017-01-11,38,13294.938,1433.0
2017-01-11,39,12464.507,1201.0
2017-01-11,40,11735.495,1327.0
2017-01-11,41,12003.248,1085.0
2017-01-11,42,13561.509,1099.0
2017-01-11,43,11481.092,1303.0
2017-01-11,44,49929.15,4271.0
2017-01-11,45,39456.14,3402.0
2017-01-11,46,24345.598,2991.0
2017-01-11,47,36649.75,3496.0
2017-01-11,48,20215.996,2358.0
2017-01-11,49,40916.043,2893.0
2017-01-11,50,18197.021,2168.0
2017-01-11,51,26080.623,1732.0
2017-01-11,52,0.0,
2017-01-11,53,12089.629,995.0
2017-01-11,54,6802.111,703.0
2017-01-12,1,10831.247,1688.0
2017-01-12,2,11620.506,1721.0
2017-01-12,3,29197.06,2669.0
2017-01-12,4,9027.264,1183.0
2017-01-12,5,8374.153,1148.0
2017-01-12,6,12772.247,1473.0
2017-01-12,7,18381.291,1709.0
2017-01-12,8,19742.088,2514.0
2017-01-12,9,14100.971,1808.0
2017-01-12,10,5032.593,785.0
2017-01-12,11,14969.835,1906.0
2017-01-12,12,6184.118,1091.0
2017-01-12,13,4691.962,734.0
2017-01-12,14,6865.787,1244.0
2017-01-12,15,7757.764,1325.0
2017-01-12,16,4172.272,603.0
2017-01-12,17,10536.709,1244.0
2017-01-12,18,7193.368,1124.0
2017-01-12,19,6185.414,872.0
2017-01-12,20,9180.826,1206.0
2017-01-12,21,7470.4277,873.0
2017-01-12,22,4838.958,702.0
2017-01-12,23,8245.197,949.0
2017-01-12,24,14869.752,2089.0
2017-01-12,25,7099.9043,770.0
2017-01-12,26,4005.119,506.0
2017-01-12,27,11400.229,1324.0
2017-01-12,28,10189.519,1068.0
2017-01-12,29,9094.701,1053.0
2017-01-12,30,4994.28,685.0
2017-01-12,31,10037.621,1297.0
2017-01-12,32,3325.212,555.0
2017-01-12,33,8558.372,828.0
2017-01-12,34,9258.556,2027.0
2017-01-12,35,4197.666,631.0
2017-01-12,36,9804.682,1108.0
2017-01-12,37,13318.794,1469.0
2017-01-12,38,8767.442,1203.0
2017-01-12,39,14507.178,1119.0
2017-01-12,40,11353.661,1259.0
2017-01-12,41,10155.932,957.0
2017-01-12,42,10263.42,967.0
2017-01-12,43,11110.139,1234.0
2017-01-12,44,36047.836,3838.0
2017-01-12,45,28056.004,3073.0
2017-01-12,46,19245.896,2755.0
2017-01-12,47,28193.975,3163.0
2017-01-12,48,18875.352,2403.0
2017-01-12,49,28645.875,2668.0
2017-01-12,50,14987.877,2076.0
2017-01-12,51,16952.41,1408.0
2017-01-12,52,0.0,
2017-01-12,53,8549.013,909.0
2017-01-12,54,6397.322,678.0
2017-01-13,1,13469.946,1831.0
2017-01-13,2,16653.64,2049.0
2017-01-13,3,38704.55,3273.0
2017-01-13,4,14020.05,1479.0
2017-01-13,5,9436.052,1330.0
2017-01-13,6,17512.477,1775.0
2017-01-13,7,24618.93,1942.0
2017-01-13,8,22955.045,2922.0
2017-01-13,9,14474.348,1790.0
2017-01-13,10,6254.804,703.0
2017-01-13,11,14594.587,1886.0
2017-01-13,12,6649.2188,1106.0
2017-01-13,13,5361.346,740.0
2017-01-13,14,6798.071,1138.0
2017-01-13,15,6652.128,1248.0
2017-01-13,16,5110.847,677.0
2017-01-13,17,10478.097,1219.0
2017-01-13,18,8547.328,1121.0
2017-01-13,19,6897.095,880.0
2017-01-13,20,9780.6455,1186.0
2017-01-13,21,8175.128,901.0
2017-01-13,22,4944.048,660.0
2017-01-13,23,8381.366,1037.0
2017-01-13,24,19103.033,2356.0
2017-01-13,25,11632.461,1111.0
2017-01-13,26,5158.739,631.0
2017-01-13,27,13157.0,1471.0
2017-01-13,28,10352.22,983.0
2017-01-13,29,8400.953,1015.0
2017-01-13,30,4558.823,716.0
2017-01-13,31,9489.7705,1257.0
2017-01-13,32,4064.183,580.0
2017-01-13,33,7980.837,798.0
2017-01-13,34,10531.214,2211.0
2017-01-13,35,4779.438,657.0
2017-01-13,36,9171.183,971.0
2017-01-13,37,14398.351,1526.0
2017-01-13,38,12452.685,1412.0
2017-01-13,39,15462.844,1281.0
2017-01-13,40,12244.278,1294.0
2017-01-13,41,10855.125,1066.0
2017-01-13,42,12645.116,1183.0
2017-01-13,43,10479.62,1273.0
2017-01-13,44,47170.508,4550.0
2017-01-13,45,40517.523,3810.0
2017-01-13,46,25793.016,3215.0
2017-01-13,47,37854.336,3724.0
2017-01-13,48,21842.445,2596.0
2017-01-13,49,40172.625,3301.0
2017-01-13,50,20939.22,2489.0
